"date","year","month","season","zone","landing"
2011-01-01,2011,1,2,"CN",19.74
2011-01-01,2011,1,2,"CN",41.98
2011-01-01,2011,1,2,"CN",58.32
2011-01-01,2011,1,2,"CN",95.31
2011-01-01,2011,1,2,"CN",86.89
2011-01-01,2011,1,2,"CN",66.47
2011-01-01,2011,1,2,"CN",51.52
2011-01-01,2011,1,2,"CN",268.36
2011-01-01,2011,1,2,"CN",21.06
2011-01-01,2011,1,2,"CN",211.56
2011-01-01,2011,1,2,"CN",200.46
2011-01-01,2011,1,2,"CN",93.2
2011-01-01,2011,1,2,"CN",104.17
2011-01-01,2011,1,2,"CN",141.68
2011-01-01,2011,1,2,"CN",87.89
2011-01-01,2011,1,2,"CN",95.62
2011-01-01,2011,1,2,"CN",49.52
2011-01-01,2011,1,2,"CN",62.6
2011-01-01,2011,1,2,"CN",73.51
2011-01-01,2011,1,2,"CN",63.66
2011-01-01,2011,1,2,"CN",45
2011-01-01,2011,1,2,"CN",138.15
2011-01-01,2011,1,2,"CN",85.84
2011-01-01,2011,1,2,"CN",12.46
2011-01-01,2011,1,2,"CN",93.37
2011-01-01,2011,1,2,"CN",34.66
2011-01-01,2011,1,2,"CN",73.75
2011-01-01,2011,1,2,"CN",57.34
2011-01-01,2011,1,2,"CN",30.35
2011-01-01,2011,1,2,"CN",69.21
2011-01-01,2011,1,2,"CN",47.54
2011-01-01,2011,1,2,"CN",89.17
2011-01-01,2011,1,2,"CN",111
2011-01-01,2011,1,2,"CN",72.76
2011-01-01,2011,1,2,"CN",42.69
2011-01-01,2011,1,2,"CN",86.65
2011-01-01,2011,1,2,"CN",123.26
2011-01-01,2011,1,2,"CN",73.99
2011-01-01,2011,1,2,"CN",66.4
2011-01-01,2011,1,2,"CN",107.97
2011-01-01,2011,1,2,"CN",35.93
2011-01-01,2011,1,2,"CN",49.87
2011-01-01,2011,1,2,"CN",66.03
2011-01-01,2011,1,2,"CN",94.55
2011-01-01,2011,1,2,"CN",33.1
2011-01-01,2011,1,2,"CN",141.48
2011-01-01,2011,1,2,"CN",35.47
2011-01-01,2011,1,2,"CN",107.31
2011-01-01,2011,1,2,"CN",62.39
2011-01-01,2011,1,2,"CN",165.41
2011-01-01,2011,1,2,"S",410.96
2011-01-01,2011,1,2,"S",415.67
2011-01-01,2011,1,2,"S",400.13
2011-01-01,2011,1,2,"S",462.93
2011-01-01,2011,1,2,"S",338.62
2011-01-01,2011,1,2,"S",258.77
2011-01-01,2011,1,2,"S",332.45
2011-01-01,2011,1,2,"S",137.57
2011-01-01,2011,1,2,"S",470.33
2011-01-01,2011,1,2,"S",166.01
2011-01-01,2011,1,2,"S",242.81
2011-01-01,2011,1,2,"S",64.23
2011-01-01,2011,1,2,"S",142.22
2011-01-01,2011,1,2,"S",286.39
2011-01-01,2011,1,2,"S",192.26
2011-01-01,2011,1,2,"S",331.17
2011-01-01,2011,1,2,"S",8.67
2011-01-01,2011,1,2,"S",169.61
2011-01-01,2011,1,2,"S",129.39
2011-01-01,2011,1,2,"S",69.03
2011-01-01,2011,1,2,"S",481.79
2011-01-01,2011,1,2,"S",668.24
2011-01-01,2011,1,2,"S",576.52
2011-01-01,2011,1,2,"S",420.16
2011-01-01,2011,1,2,"S",436.75
2011-01-01,2011,1,2,"S",316.5
2011-01-01,2011,1,2,"S",303.84
2011-01-01,2011,1,2,"S",547.14
2011-01-01,2011,1,2,"S",252.1
2011-01-01,2011,1,2,"S",668.03
2011-01-01,2011,1,2,"S",405.56
2011-01-01,2011,1,2,"S",273.39
2011-01-01,2011,1,2,"S",246.87
2011-01-01,2011,1,2,"S",191.97
2011-01-01,2011,1,2,"S",361.79
2011-01-01,2011,1,2,"S",324.43
2011-01-01,2011,1,2,"S",183.37
2011-01-01,2011,1,2,"S",95.65
2011-01-01,2011,1,2,"S",227.65
2011-01-01,2011,1,2,"S",174.87
2011-01-01,2011,1,2,"S",360.09
2011-01-01,2011,1,2,"S",96.95
2011-01-01,2011,1,2,"S",423.17
2011-01-01,2011,1,2,"S",165.02
2011-01-01,2011,1,2,"S",146.72
2011-01-01,2011,1,2,"S",39.23
2011-01-01,2011,1,2,"S",431.54
2011-01-01,2011,1,2,"S",22.18
2011-01-01,2011,1,2,"S",523.38
2011-01-01,2011,1,2,"S",125.15
2011-01-01,2011,1,2,"S",492.13
2011-01-01,2011,1,2,"S",576.06
2011-01-01,2011,1,2,"S",122.53
2011-01-01,2011,1,2,"S",362.75
2011-01-01,2011,1,2,"S",576.79
2011-01-01,2011,1,2,"S",106.29
2011-01-01,2011,1,2,"S",217.52
2011-01-01,2011,1,2,"S",28.64
2011-01-01,2011,1,2,"S",323.42
2011-01-01,2011,1,2,"S",608.29
2011-01-01,2011,1,2,"S",169.9
2011-01-01,2011,1,2,"S",140.76
2011-01-01,2011,1,2,"S",41.59
2011-01-01,2011,1,2,"S",15.85
2011-01-01,2011,1,2,"S",144.91
2011-01-01,2011,1,2,"S",4.15
2011-01-01,2011,1,2,"S",141.61
2011-01-01,2011,1,2,"S",407.18
2011-01-01,2011,1,2,"S",136.83
2011-01-01,2011,1,2,"S",345.41
2011-01-01,2011,1,2,"S",368.61
2011-01-01,2011,1,2,"S",451.76
2011-01-01,2011,1,2,"S",415.83
2011-01-01,2011,1,2,"S",266.52
2011-01-01,2011,1,2,"S",456.63
2011-01-01,2011,1,2,"S",655.52
2011-01-01,2011,1,2,"S",359.99
2011-01-01,2011,1,2,"S",152.67
2011-01-01,2011,1,2,"S",488.29
2011-01-01,2011,1,2,"S",187.11
2011-01-01,2011,1,2,"S",335.04
2011-01-01,2011,1,2,"S",22.44
2011-01-01,2011,1,2,"S",27.48
2011-01-01,2011,1,2,"S",400.2
2011-01-01,2011,1,2,"S",63.42
2011-01-01,2011,1,2,"S",212.01
2011-01-01,2011,1,2,"S",179.51
2011-01-01,2011,1,2,"S",364.64
2011-01-01,2011,1,2,"S",487.63
2011-01-01,2011,1,2,"S",640.68
2011-01-01,2011,1,2,"S",118.35
2011-01-01,2011,1,2,"S",181.84
2011-01-01,2011,1,2,"S",22.11
2011-01-01,2011,1,2,"S",814.66
2011-01-01,2011,1,2,"S",379.37
2011-01-01,2011,1,2,"S",566.69
2011-01-01,2011,1,2,"S",532.27
2011-01-01,2011,1,2,"S",47.04
2011-01-01,2011,1,2,"S",516.92
2011-01-01,2011,1,2,"S",28.84
2011-01-01,2011,1,2,"S",611.65
2011-01-01,2011,1,2,"S",308.07
2011-01-01,2011,1,2,"S",282.97
2011-01-01,2011,1,2,"S",113.47
2011-01-01,2011,1,2,"S",357.84
2011-01-01,2011,1,2,"S",381.95
2011-01-01,2011,1,2,"S",386.25
2011-01-01,2011,1,2,"S",19.27
2011-01-01,2011,1,2,"S",338.76
2011-01-01,2011,1,2,"S",187.12
2011-01-01,2011,1,2,"S",356.77
2011-01-01,2011,1,2,"S",278.76
2011-01-01,2011,1,2,"S",230.56
2011-01-01,2011,1,2,"S",188.39
2011-01-01,2011,1,2,"S",264.53
2011-01-01,2011,1,2,"S",140.18
2011-01-01,2011,1,2,"S",317.58
2011-01-01,2011,1,2,"S",10.8
2011-01-01,2011,1,2,"S",423.86
2011-01-01,2011,1,2,"S",434.22
2011-01-01,2011,1,2,"S",277.76
2011-01-01,2011,1,2,"S",202.94
2011-01-01,2011,1,2,"S",215.97
2011-01-01,2011,1,2,"S",305.52
2011-01-01,2011,1,2,"S",478.37
2011-01-01,2011,1,2,"S",291.39
2011-01-01,2011,1,2,"S",501.57
2011-01-01,2011,1,2,"S",108.75
2011-01-01,2011,1,2,"S",96.47
2011-01-01,2011,1,2,"S",453.98
2011-01-01,2011,1,2,"S",248.44
2011-01-01,2011,1,2,"S",512.05
2011-01-01,2011,1,2,"S",395.72
2011-01-01,2011,1,2,"S",15.46
2011-01-01,2011,1,2,"S",653.26
2011-02-01,2011,2,1,"S",218.42
2011-02-01,2011,2,1,"S",200.93
2011-02-01,2011,2,1,"S",213.24
2011-02-01,2011,2,1,"S",356.08
2011-02-01,2011,2,1,"S",53.63
2011-02-01,2011,2,1,"S",335.03
2011-02-01,2011,2,1,"S",205.71
2011-02-01,2011,2,1,"S",503.07
2011-02-01,2011,2,1,"S",84.87
2011-02-01,2011,2,1,"S",115.21
2011-02-01,2011,2,1,"S",438.45
2011-02-01,2011,2,1,"S",559.79
2011-02-01,2011,2,1,"S",218.39
2011-02-01,2011,2,1,"S",230.32
2011-02-01,2011,2,1,"S",283.9
2011-02-01,2011,2,1,"S",126.83
2011-02-01,2011,2,1,"S",36.9
2011-02-01,2011,2,1,"S",43.57
2011-02-01,2011,2,1,"S",180.52
2011-02-01,2011,2,1,"S",117.91
2011-02-01,2011,2,1,"S",352.6
2011-02-01,2011,2,1,"S",236.22
2011-02-01,2011,2,1,"S",368.18
2011-02-01,2011,2,1,"S",253.24
2011-02-01,2011,2,1,"S",205.49
2011-02-01,2011,2,1,"S",309.29
2011-02-01,2011,2,1,"S",249.91
2011-02-01,2011,2,1,"S",257.28
2011-02-01,2011,2,1,"S",214.3
2011-02-01,2011,2,1,"S",211.1
2011-02-01,2011,2,1,"S",129.68
2011-02-01,2011,2,1,"S",230.57
2011-02-01,2011,2,1,"S",163.57
2011-02-01,2011,2,1,"S",5.41
2011-02-01,2011,2,1,"S",105.87
2011-02-01,2011,2,1,"S",129.74
2011-02-01,2011,2,1,"S",260.45
2011-02-01,2011,2,1,"S",454.21
2011-02-01,2011,2,1,"S",18.51
2011-02-01,2011,2,1,"S",57.9
2011-02-01,2011,2,1,"S",36.05
2011-02-01,2011,2,1,"S",313.67
2011-02-01,2011,2,1,"S",331
2011-02-01,2011,2,1,"S",446.52
2011-02-01,2011,2,1,"S",350.89
2011-02-01,2011,2,1,"S",298.38
2011-02-01,2011,2,1,"S",169.43
2011-02-01,2011,2,1,"S",271.39
2011-02-01,2011,2,1,"S",126.93
2011-02-01,2011,2,1,"S",186.03
2011-02-01,2011,2,1,"S",204.74
2011-02-01,2011,2,1,"S",223.37
2011-02-01,2011,2,1,"S",157.31
2011-02-01,2011,2,1,"S",85.11
2011-02-01,2011,2,1,"S",132.81
2011-02-01,2011,2,1,"S",241.4
2011-02-01,2011,2,1,"S",214.2
2011-02-01,2011,2,1,"S",231.44
2011-02-01,2011,2,1,"S",139.19
2011-02-01,2011,2,1,"S",268.06
2011-02-01,2011,2,1,"S",341.19
2011-02-01,2011,2,1,"S",161.36
2011-02-01,2011,2,1,"S",275.38
2011-02-01,2011,2,1,"S",210.87
2011-02-01,2011,2,1,"S",203.61
2011-02-01,2011,2,1,"S",158.86
2011-02-01,2011,2,1,"S",367.09
2011-02-01,2011,2,1,"S",176.77
2011-02-01,2011,2,1,"S",355.92
2011-02-01,2011,2,1,"S",116.67
2011-02-01,2011,2,1,"S",326.68
2011-02-01,2011,2,1,"S",225.29
2011-02-01,2011,2,1,"S",144.68
2011-02-01,2011,2,1,"S",369.92
2011-02-01,2011,2,1,"S",188.61
2011-02-01,2011,2,1,"S",55.22
2011-02-01,2011,2,1,"S",266.96
2011-02-01,2011,2,1,"S",178.19
2011-02-01,2011,2,1,"S",246.38
2011-02-01,2011,2,1,"S",196.95
2011-02-01,2011,2,1,"S",282.42
2011-02-01,2011,2,1,"S",56.38
2011-02-01,2011,2,1,"S",477.63
2011-02-01,2011,2,1,"S",170.21
2011-02-01,2011,2,1,"S",343.77
2011-02-01,2011,2,1,"S",154.87
2011-02-01,2011,2,1,"S",9.85
2011-02-01,2011,2,1,"S",178.8
2011-02-01,2011,2,1,"S",237.6
2011-02-01,2011,2,1,"S",629.43
2011-02-01,2011,2,1,"S",92.33
2011-02-01,2011,2,1,"S",500.55
2011-02-01,2011,2,1,"S",36.42
2011-02-01,2011,2,1,"S",168.45
2011-02-01,2011,2,1,"S",476.63
2011-02-01,2011,2,1,"S",195.87
2011-02-01,2011,2,1,"S",29.24
2011-02-01,2011,2,1,"S",89.84
2011-02-01,2011,2,1,"S",130.86
2011-02-01,2011,2,1,"S",270.39
2011-02-01,2011,2,1,"S",132.78
2011-02-01,2011,2,1,"S",165.98
2011-02-01,2011,2,1,"S",177.94
2011-02-01,2011,2,1,"S",123.99
2011-02-01,2011,2,1,"S",149.04
2011-02-01,2011,2,1,"S",144.29
2011-02-01,2011,2,1,"S",483.92
2011-02-01,2011,2,1,"S",126.78
2011-02-01,2011,2,1,"S",388.13
2011-02-01,2011,2,1,"S",232.49
2011-02-01,2011,2,1,"S",342.02
2011-02-01,2011,2,1,"S",406.21
2011-02-01,2011,2,1,"S",334.5
2011-02-01,2011,2,1,"S",22.74
2011-02-01,2011,2,1,"S",157.92
2011-02-01,2011,2,1,"S",203.05
2011-02-01,2011,2,1,"S",249.39
2011-02-01,2011,2,1,"S",141.99
2011-02-01,2011,2,1,"S",76.13
2011-02-01,2011,2,1,"S",155.92
2011-02-01,2011,2,1,"S",139.12
2011-02-01,2011,2,1,"S",356.79
2011-02-01,2011,2,1,"S",253.56
2011-02-01,2011,2,1,"S",274.06
2011-02-01,2011,2,1,"S",158.52
2011-02-01,2011,2,1,"S",77.4
2011-02-01,2011,2,1,"S",266.02
2011-02-01,2011,2,1,"S",97.44
2011-02-01,2011,2,1,"S",323.81
2011-02-01,2011,2,1,"S",297.33
2011-02-01,2011,2,1,"S",378.01
2011-02-01,2011,2,1,"S",106.47
2011-02-01,2011,2,1,"S",54.59
2011-02-01,2011,2,1,"S",302.05
2011-02-01,2011,2,1,"S",251.78
2011-02-01,2011,2,1,"S",270.54
2011-02-01,2011,2,1,"S",142.4
2011-02-01,2011,2,1,"S",94.08
2011-02-01,2011,2,1,"S",170.56
2011-02-01,2011,2,1,"S",128.84
2011-02-01,2011,2,1,"S",276.66
2011-02-01,2011,2,1,"S",15.45
2011-02-01,2011,2,1,"S",168.43
2011-02-01,2011,2,1,"S",261.19
2011-02-01,2011,2,1,"S",42.59
2011-02-01,2011,2,1,"S",52.64
2011-02-01,2011,2,1,"S",132.35
2011-02-01,2011,2,1,"S",41.59
2011-02-01,2011,2,1,"S",30.41
2011-02-01,2011,2,1,"S",124.78
2011-02-01,2011,2,1,"S",49.22
2011-02-01,2011,2,1,"S",206.91
2011-02-01,2011,2,1,"S",411.51
2011-02-01,2011,2,1,"S",38.86
2011-02-01,2011,2,1,"S",246.63
2011-02-01,2011,2,1,"S",225.56
2011-02-01,2011,2,1,"S",146.12
2011-02-01,2011,2,1,"S",215.02
2011-02-01,2011,2,1,"S",346.08
2011-02-01,2011,2,1,"S",220.37
2011-02-01,2011,2,1,"S",234.19
2011-02-01,2011,2,1,"S",64.86
2011-02-01,2011,2,1,"S",247.91
2011-02-01,2011,2,1,"S",93.31
2011-02-01,2011,2,1,"S",27.81
2011-02-01,2011,2,1,"S",41.09
2011-02-01,2011,2,1,"S",17.68
2011-02-01,2011,2,1,"S",19.55
2011-02-01,2011,2,1,"S",6.98
2011-02-01,2011,2,1,"S",36.23
2011-02-01,2011,2,1,"S",59.47
2011-02-01,2011,2,1,"S",14.47
2011-02-01,2011,2,1,"S",47.62
2011-02-01,2011,2,1,"S",58.87
2011-02-01,2011,2,1,"S",234.19
2011-02-01,2011,2,1,"S",287.7
2011-02-01,2011,2,1,"S",228.51
2011-02-01,2011,2,1,"S",103.23
2011-02-01,2011,2,1,"S",2.11
2011-02-01,2011,2,1,"S",252.38
2011-02-01,2011,2,1,"S",345.8
2011-02-01,2011,2,1,"S",29.79
2011-02-01,2011,2,1,"S",73.71
2011-02-01,2011,2,1,"S",9.97
2011-02-01,2011,2,1,"S",135.66
2011-02-01,2011,2,1,"S",118.53
2011-02-01,2011,2,1,"S",116.56
2011-02-01,2011,2,1,"S",27
2011-02-01,2011,2,1,"S",125.48
2011-02-01,2011,2,1,"S",20.13
2011-02-01,2011,2,1,"S",34.46
2011-02-01,2011,2,1,"S",116.99
2011-02-01,2011,2,1,"S",138.75
2011-02-01,2011,2,1,"S",55.91
2011-02-01,2011,2,1,"S",461.98
2011-02-01,2011,2,1,"S",317.77
2011-02-01,2011,2,1,"S",181.64
2011-02-01,2011,2,1,"S",157.64
2011-02-01,2011,2,1,"S",148.28
2011-02-01,2011,2,1,"S",153.25
2011-02-01,2011,2,1,"S",172.24
2011-02-01,2011,2,1,"S",175.03
2011-02-01,2011,2,1,"S",38.08
2011-02-01,2011,2,1,"S",186.61
2011-02-01,2011,2,1,"S",10.71
2011-02-01,2011,2,1,"S",263.62
2011-02-01,2011,2,1,"S",358.49
2011-02-01,2011,2,1,"S",57.59
2011-02-01,2011,2,1,"S",400.69
2011-02-01,2011,2,1,"S",54.78
2011-02-01,2011,2,1,"S",143.74
2011-02-01,2011,2,1,"S",80.72
2011-02-01,2011,2,1,"S",137.67
2011-03-01,2011,3,1,"S",119.75
2011-03-01,2011,3,1,"S",543.66
2011-03-01,2011,3,1,"S",114.94
2011-03-01,2011,3,1,"S",357.4
2011-03-01,2011,3,1,"S",407.42
2011-03-01,2011,3,1,"S",306.79
2011-03-01,2011,3,1,"S",245.13
2011-03-01,2011,3,1,"S",144.35
2011-03-01,2011,3,1,"S",417.02
2011-03-01,2011,3,1,"S",365.34
2011-03-01,2011,3,1,"S",409.37
2011-03-01,2011,3,1,"S",242.73
2011-03-01,2011,3,1,"S",590.23
2011-03-01,2011,3,1,"S",739.89
2011-03-01,2011,3,1,"S",367.73
2011-03-01,2011,3,1,"S",167.95
2011-03-01,2011,3,1,"S",190.46
2011-03-01,2011,3,1,"S",241.16
2011-03-01,2011,3,1,"S",221.78
2011-03-01,2011,3,1,"S",563.36
2011-03-01,2011,3,1,"S",290.66
2011-03-01,2011,3,1,"S",187.67
2011-03-01,2011,3,1,"S",444.43
2011-03-01,2011,3,1,"S",172.35
2011-03-01,2011,3,1,"S",99.17
2011-03-01,2011,3,1,"S",416.17
2011-03-01,2011,3,1,"S",140.86
2011-03-01,2011,3,1,"S",51.2
2011-03-01,2011,3,1,"S",285.81
2011-03-01,2011,3,1,"S",99.02
2011-03-01,2011,3,1,"S",724.31
2011-03-01,2011,3,1,"S",779.61
2011-03-01,2011,3,1,"S",327.42
2011-03-01,2011,3,1,"S",35.4
2011-03-01,2011,3,1,"S",541.97
2011-03-01,2011,3,1,"S",594.25
2011-03-01,2011,3,1,"S",153.44
2011-03-01,2011,3,1,"S",29.57
2011-03-01,2011,3,1,"S",122.52
2011-03-01,2011,3,1,"S",141.26
2011-03-01,2011,3,1,"S",61.6
2011-03-01,2011,3,1,"S",939.92
2011-03-01,2011,3,1,"S",695.76
2011-03-01,2011,3,1,"S",29.15
2011-03-01,2011,3,1,"S",7.57
2011-03-01,2011,3,1,"S",273.07
2011-03-01,2011,3,1,"S",754.96
2011-03-01,2011,3,1,"S",91.07
2011-03-01,2011,3,1,"S",135.19
2011-03-01,2011,3,1,"S",406.77
2011-03-01,2011,3,1,"S",522.65
2011-03-01,2011,3,1,"S",553.45
2011-03-01,2011,3,1,"S",557.7
2011-03-01,2011,3,1,"S",76.36
2011-03-01,2011,3,1,"S",716.11
2011-03-01,2011,3,1,"S",345.04
2011-03-01,2011,3,1,"S",194.23
2011-03-01,2011,3,1,"S",180.4
2011-03-01,2011,3,1,"S",377.4
2011-03-01,2011,3,1,"S",479.94
2011-03-01,2011,3,1,"S",631.78
2011-03-01,2011,3,1,"S",429.47
2011-03-01,2011,3,1,"S",381.42
2011-03-01,2011,3,1,"S",145.71
2011-03-01,2011,3,1,"S",319.31
2011-03-01,2011,3,1,"S",556.6
2011-03-01,2011,3,1,"S",291.24
2011-03-01,2011,3,1,"S",483.43
2011-03-01,2011,3,1,"S",87.37
2011-03-01,2011,3,1,"S",194.23
2011-03-01,2011,3,1,"S",349.9
2011-03-01,2011,3,1,"S",338.78
2011-03-01,2011,3,1,"S",40.22
2011-03-01,2011,3,1,"S",204.26
2011-03-01,2011,3,1,"S",401.72
2011-03-01,2011,3,1,"S",267.07
2011-03-01,2011,3,1,"S",229.73
2011-03-01,2011,3,1,"S",64.32
2011-03-01,2011,3,1,"S",300.83
2011-03-01,2011,3,1,"S",495.16
2011-03-01,2011,3,1,"S",404.25
2011-03-01,2011,3,1,"S",130.54
2011-03-01,2011,3,1,"S",249.86
2011-03-01,2011,3,1,"S",449.09
2011-03-01,2011,3,1,"S",208.58
2011-03-01,2011,3,1,"S",311.49
2011-03-01,2011,3,1,"S",184.51
2011-03-01,2011,3,1,"S",46.27
2011-03-01,2011,3,1,"S",191.75
2011-03-01,2011,3,1,"S",248.64
2011-03-01,2011,3,1,"S",56.81
2011-03-01,2011,3,1,"S",177.62
2011-03-01,2011,3,1,"S",59.45
2011-03-01,2011,3,1,"S",274.57
2011-03-01,2011,3,1,"S",57.31
2011-03-01,2011,3,1,"S",581.46
2011-03-01,2011,3,1,"S",299.82
2011-03-01,2011,3,1,"S",275.31
2011-03-01,2011,3,1,"S",599.41
2011-03-01,2011,3,1,"S",679.59
2011-03-01,2011,3,1,"S",1123.32
2011-03-01,2011,3,1,"S",10.07
2011-03-01,2011,3,1,"S",204.53
2011-03-01,2011,3,1,"S",34.82
2011-03-01,2011,3,1,"S",50.48
2011-03-01,2011,3,1,"S",396.8
2011-03-01,2011,3,1,"S",604.51
2011-03-01,2011,3,1,"S",31.3
2011-03-01,2011,3,1,"S",105.45
2011-03-01,2011,3,1,"S",126.48
2011-03-01,2011,3,1,"S",25.53
2011-03-01,2011,3,1,"S",436.4
2011-03-01,2011,3,1,"S",170.25
2011-03-01,2011,3,1,"S",600.4
2011-03-01,2011,3,1,"S",410.28
2011-03-01,2011,3,1,"S",88.65
2011-03-01,2011,3,1,"S",80.05
2011-03-01,2011,3,1,"S",477.73
2011-03-01,2011,3,1,"S",6.85
2011-03-01,2011,3,1,"S",563.5
2011-03-01,2011,3,1,"S",278.77
2011-03-01,2011,3,1,"S",24
2011-03-01,2011,3,1,"S",511.91
2011-03-01,2011,3,1,"S",119.79
2011-03-01,2011,3,1,"S",496.44
2011-03-01,2011,3,1,"S",363.44
2011-03-01,2011,3,1,"S",57.09
2011-03-01,2011,3,1,"S",932.77
2011-03-01,2011,3,1,"S",388.3
2011-03-01,2011,3,1,"S",248.77
2011-03-01,2011,3,1,"S",701.34
2011-03-01,2011,3,1,"S",113.31
2011-03-01,2011,3,1,"S",574.09
2011-03-01,2011,3,1,"S",378.58
2011-03-01,2011,3,1,"S",49.15
2011-03-01,2011,3,1,"S",285.94
2011-03-01,2011,3,1,"S",4.42
2011-03-01,2011,3,1,"S",494.11
2011-03-01,2011,3,1,"S",199.52
2011-03-01,2011,3,1,"S",521.09
2011-03-01,2011,3,1,"S",64.58
2011-03-01,2011,3,1,"S",123.86
2011-03-01,2011,3,1,"S",493.99
2011-03-01,2011,3,1,"S",549.65
2011-03-01,2011,3,1,"S",356.32
2011-03-01,2011,3,1,"S",103.48
2011-03-01,2011,3,1,"S",433.62
2011-03-01,2011,3,1,"S",430.95
2011-03-01,2011,3,1,"S",127.29
2011-03-01,2011,3,1,"S",575.98
2011-03-01,2011,3,1,"S",217.88
2011-03-01,2011,3,1,"S",197.9
2011-03-01,2011,3,1,"S",253.85
2011-03-01,2011,3,1,"S",247.47
2011-03-01,2011,3,1,"S",534.63
2011-03-01,2011,3,1,"S",485.75
2011-03-01,2011,3,1,"S",53
2011-03-01,2011,3,1,"S",504.15
2011-03-01,2011,3,1,"S",483.01
2011-03-01,2011,3,1,"S",14.32
2011-03-01,2011,3,1,"S",13.99
2011-03-01,2011,3,1,"S",95.41
2011-03-01,2011,3,1,"S",14.29
2011-03-01,2011,3,1,"S",20.85
2011-03-01,2011,3,1,"S",204.39
2011-03-01,2011,3,1,"S",147.97
2011-03-01,2011,3,1,"S",15.88
2011-03-01,2011,3,1,"S",241.09
2011-03-01,2011,3,1,"S",632.84
2011-03-01,2011,3,1,"S",22.67
2011-03-01,2011,3,1,"S",43.77
2011-03-01,2011,3,1,"S",378.13
2011-03-01,2011,3,1,"S",50.51
2011-03-01,2011,3,1,"S",210.49
2011-03-01,2011,3,1,"S",19.16
2011-03-01,2011,3,1,"S",324.6
2011-03-01,2011,3,1,"S",238.87
2011-03-01,2011,3,1,"S",189.46
2011-03-01,2011,3,1,"S",543.47
2011-03-01,2011,3,1,"S",110.03
2011-03-01,2011,3,1,"S",43.05
2011-03-01,2011,3,1,"S",26.82
2011-03-01,2011,3,1,"S",28.21
2011-03-01,2011,3,1,"S",21.71
2011-03-01,2011,3,1,"S",6.68
2011-03-01,2011,3,1,"S",63.59
2011-03-01,2011,3,1,"S",36.06
2011-03-01,2011,3,1,"S",37.47
2011-03-01,2011,3,1,"S",31.76
2011-03-01,2011,3,1,"S",36.69
2011-03-01,2011,3,1,"S",38.74
2011-03-01,2011,3,1,"S",551.62
2011-03-01,2011,3,1,"S",100.29
2011-03-01,2011,3,1,"S",324.43
2011-03-01,2011,3,1,"S",10.05
2011-03-01,2011,3,1,"S",16.04
2011-03-01,2011,3,1,"S",102.9
2011-03-01,2011,3,1,"S",361.97
2011-03-01,2011,3,1,"S",186.27
2011-03-01,2011,3,1,"S",100
2011-03-01,2011,3,1,"S",306.69
2011-03-01,2011,3,1,"S",198.31
2011-03-01,2011,3,1,"S",105.91
2011-03-01,2011,3,1,"S",477.06
2011-03-01,2011,3,1,"S",35.71
2011-03-01,2011,3,1,"S",131.68
2011-03-01,2011,3,1,"S",62.96
2011-03-01,2011,3,1,"S",62.14
2011-03-01,2011,3,1,"S",106.03
2011-03-01,2011,3,1,"S",48.01
2011-03-01,2011,3,1,"S",41.47
2011-03-01,2011,3,1,"S",295.68
2011-03-01,2011,3,1,"S",364.64
2011-03-01,2011,3,1,"S",360.02
2011-03-01,2011,3,1,"S",673.51
2011-03-01,2011,3,1,"S",169.39
2011-03-01,2011,3,1,"S",395.62
2011-03-01,2011,3,1,"S",404.1
2011-03-01,2011,3,1,"S",262.46
2011-03-01,2011,3,1,"S",78.13
2011-03-01,2011,3,1,"S",185.34
2011-03-01,2011,3,1,"S",114.8
2011-03-01,2011,3,1,"S",66.5
2011-03-01,2011,3,1,"S",34.91
2011-03-01,2011,3,1,"S",457.75
2011-03-01,2011,3,1,"S",458.63
2011-03-01,2011,3,1,"S",110.51
2011-03-01,2011,3,1,"S",460.58
2011-03-01,2011,3,1,"S",64.47
2011-03-01,2011,3,1,"S",37.65
2011-03-01,2011,3,1,"S",369.84
2011-03-01,2011,3,1,"S",205.52
2011-03-01,2011,3,1,"S",425.73
2011-03-01,2011,3,1,"S",183.28
2011-04-01,2011,4,1,"CN",1026.4
2011-04-01,2011,4,1,"CN",421.43
2011-04-01,2011,4,1,"CN",57.01
2011-04-01,2011,4,1,"CN",1047.07
2011-04-01,2011,4,1,"CN",689.24
2011-04-01,2011,4,1,"CN",606.17
2011-04-01,2011,4,1,"CN",1756.54
2011-04-01,2011,4,1,"CN",972.69
2011-04-01,2011,4,1,"CN",226.29
2011-04-01,2011,4,1,"CN",1164.14
2011-04-01,2011,4,1,"CN",653.9
2011-04-01,2011,4,1,"CN",1106.04
2011-04-01,2011,4,1,"CN",179.35
2011-04-01,2011,4,1,"CN",525.6
2011-04-01,2011,4,1,"CN",250.8
2011-04-01,2011,4,1,"CN",1678.77
2011-04-01,2011,4,1,"CN",676.1
2011-04-01,2011,4,1,"CN",1215.63
2011-04-01,2011,4,1,"CN",1176.45
2011-04-01,2011,4,1,"CN",884.55
2011-04-01,2011,4,1,"CN",865.78
2011-04-01,2011,4,1,"CN",378.75
2011-04-01,2011,4,1,"CN",308.16
2011-04-01,2011,4,1,"CN",613.66
2011-04-01,2011,4,1,"CN",208.55
2011-04-01,2011,4,1,"CN",191.53
2011-04-01,2011,4,1,"CN",689.18
2011-04-01,2011,4,1,"CN",1126.99
2011-04-01,2011,4,1,"CN",995.13
2011-04-01,2011,4,1,"CN",886.26
